participant_id,onset,duration,sample,trial_type,stim_file,value,N170
sub-019_task-N170_eeg,371.1572,0.3000,380066,stimulus,NA,80,11.2440
sub-019_task-N170_eeg,372.5898,0.3000,381533,stimulus,NA,76,-6.9014
sub-019_task-N170_eeg,375.5723,0.3000,384587,stimulus,NA,26,-7.5457
sub-019_task-N170_eeg,377.0381,0.3000,386088,stimulus,NA,66,6.8058
sub-019_task-N170_eeg,378.4873,0.3000,387572,stimulus,NA,16,16.6668
sub-019_task-N170_eeg,383.0527,0.3000,392247,stimulus,NA,12,1.6284
sub-019_task-N170_eeg,386.1348,0.3000,395403,stimulus,NA,41,2.9322
sub-019_task-N170_eeg,387.7344,0.3000,397041,stimulus,NA,63,16.0747
sub-019_task-N170_eeg,389.3008,0.3000,398645,stimulus,NA,56,3.0801
sub-019_task-N170_eeg,390.8330,0.3000,400214,stimulus,NA,60,9.5418
sub-019_task-N170_eeg,399.5137,0.3000,409103,stimulus,NA,68,4.5278
sub-019_task-N170_eeg,400.9297,0.3000,410553,stimulus,NA,13,-6.2714
sub-019_task-N170_eeg,402.3789,0.3000,412037,stimulus,NA,2,-0.0069
sub-019_task-N170_eeg,403.8613,0.3000,413555,stimulus,NA,50,20.1464
sub-019_task-N170_eeg,405.3613,0.3000,415091,stimulus,NA,20,6.7978
sub-019_task-N170_eeg,406.7607,0.3000,416524,stimulus,NA,79,10.5322
sub-019_task-N170_eeg,408.2266,0.3000,418025,stimulus,NA,28,10.2706
sub-019_task-N170_eeg,409.6934,0.3000,419527,stimulus,NA,33,12.9127
sub-019_task-N170_eeg,412.5752,0.3000,422478,stimulus,NA,10,6.2735
sub-019_task-N170_eeg,417.1074,0.3000,427119,stimulus,NA,34,-2.1775
sub-019_task-N170_eeg,420.0723,0.3000,430155,stimulus,NA,29,12.6276
sub-019_task-N170_eeg,422.9551,0.3000,433107,stimulus,NA,38,-1.0795
sub-019_task-N170_eeg,424.5215,0.3000,434711,stimulus,NA,1,8.3943
sub-019_task-N170_eeg,431.9355,0.3000,442303,stimulus,NA,70,-14.2983
sub-019_task-N170_eeg,433.5176,0.3000,443923,stimulus,NA,27,0.0126
sub-019_task-N170_eeg,435.0508,0.3000,445493,stimulus,NA,37,15.4995
sub-019_task-N170_eeg,439.6992,0.3000,450253,stimulus,NA,54,10.9618
sub-019_task-N170_eeg,445.7305,0.3000,456429,stimulus,NA,30,21.7666
sub-019_task-N170_eeg,447.2793,0.3000,458015,stimulus,NA,49,11.7409
sub-019_task-N170_eeg,450.2451,0.3000,461052,stimulus,NA,78,2.3210
sub-019_task-N170_eeg,456.0928,0.3000,467040,stimulus,NA,23,-6.4315
sub-019_task-N170_eeg,470.6709,0.3000,481968,stimulus,NA,53,18.8610
sub-019_task-N170_eeg,475.1367,0.3000,486541,stimulus,NA,71,3.9038
sub-019_task-N170_eeg,478.1523,0.3000,489629,stimulus,NA,61,0.3859
sub-019_task-N170_eeg,479.7344,0.3000,491249,stimulus,NA,75,4.3423
sub-019_task-N170_eeg,481.2676,0.3000,492819,stimulus,NA,32,-1.9784
sub-019_task-N170_eeg,482.7500,0.3000,494337,stimulus,NA,36,14.5131
sub-019_task-N170_eeg,484.3496,0.3000,495975,stimulus,NA,17,6.1801
sub-019_task-N170_eeg,485.8662,0.3000,497528,stimulus,NA,65,-5.0429
sub-019_task-N170_eeg,491.8975,0.3000,503704,stimulus,NA,55,-4.0221
sub-019_task-N170_eeg,496.4121,0.3000,508327,stimulus,NA,44,1.2391
sub-019_task-N170_eeg,500.9775,0.3000,513002,stimulus,NA,25,23.5899
sub-019_task-N170_eeg,502.4766,0.3000,514537,stimulus,NA,62,-5.5944
sub-019_task-N170_eeg,503.9424,0.3000,516038,stimulus,NA,43,6.4525
sub-019_task-N170_eeg,505.4922,0.3000,517625,stimulus,NA,57,-3.8180
sub-019_task-N170_eeg,507.0420,0.3000,519212,stimulus,NA,11,2.8738
sub-019_task-N170_eeg,508.4746,0.3000,520679,stimulus,NA,18,2.4610
sub-019_task-N170_eeg,509.9902,0.3000,522231,stimulus,NA,64,0.9473
sub-019_task-N170_eeg,511.4736,0.3000,523750,stimulus,NA,9,6.5163
sub-019_task-N170_eeg,513.0391,0.3000,525353,stimulus,NA,6,10.9610
sub-019_task-N170_eeg,514.5225,0.3000,526872,stimulus,NA,31,2.9442
sub-019_task-N170_eeg,516.0713,0.3000,528458,stimulus,NA,67,22.5575
sub-020_task-N170_eeg,14.4043,0.3000,14751,stimulus,NA,37,-4.4081
sub-020_task-N170_eeg,20.4023,0.3000,20893,stimulus,NA,38,4.2700
sub-020_task-N170_eeg,21.9355,0.3000,22463,stimulus,NA,13,-2.7368
sub-020_task-N170_eeg,27.8828,0.3000,28553,stimulus,NA,77,10.6842
sub-020_task-N170_eeg,32.3652,0.3000,33143,stimulus,NA,12,-2.0310
sub-020_task-N170_eeg,36.8799,0.3000,37766,stimulus,NA,19,0.0926
sub-020_task-N170_eeg,48.8594,0.3000,50033,stimulus,NA,68,0.0418
sub-020_task-N170_eeg,54.7070,0.3000,56021,stimulus,NA,11,1.0858
sub-020_task-N170_eeg,57.6562,0.3000,59041,stimulus,NA,7,5.3074
sub-020_task-N170_eeg,62.2715,0.3000,63767,stimulus,NA,15,4.3078
sub-020_task-N170_eeg,63.7705,0.3000,65302,stimulus,NA,48,-5.4018
sub-020_task-N170_eeg,66.7197,0.3000,68322,stimulus,NA,79,-1.2405
sub-020_task-N170_eeg,69.6846,0.3000,71358,stimulus,NA,62,-5.3382
sub-020_task-N170_eeg,88.0615,0.3000,90176,stimulus,NA,80,-1.1039
sub-020_task-N170_eeg,89.6445,0.3000,91797,stimulus,NA,67,-7.2707
sub-020_task-N170_eeg,91.0605,0.3000,93247,stimulus,NA,75,-8.4167
sub-020_task-N170_eeg,92.6436,0.3000,94868,stimulus,NA,66,-4.2678
sub-020_task-N170_eeg,97.2090,0.3000,99543,stimulus,NA,17,-11.2666
sub-020_task-N170_eeg,100.3574,0.3000,102767,stimulus,NA,78,-4.2882
sub-020_task-N170_eeg,101.8906,0.3000,104337,stimulus,NA,22,3.0024
sub-020_task-N170_eeg,112.2529,0.3000,114948,stimulus,NA,49,-0.2640
sub-020_task-N170_eeg,113.7031,0.3000,116433,stimulus,NA,31,-5.6009
sub-020_task-N170_eeg,116.8682,0.3000,119674,stimulus,NA,45,-3.9569
sub-020_task-N170_eeg,121.2832,0.3000,124195,stimulus,NA,18,-12.3752
sub-020_task-N170_eeg,122.6992,0.3000,125645,stimulus,NA,59,-5.4827
sub-020_task-N170_eeg,124.1992,0.3000,127181,stimulus,NA,26,0.2816
sub-020_task-N170_eeg,127.0645,0.3000,130115,stimulus,NA,23,1.7259
sub-020_task-N170_eeg,128.4971,0.3000,131582,stimulus,NA,25,-2.0075
sub-020_task-N170_eeg,130.0137,0.3000,133135,stimulus,NA,27,-11.2761
sub-020_task-N170_eeg,131.4463,0.3000,134602,stimulus,NA,41,3.8990
sub-020_task-N170_eeg,133.0127,0.3000,136206,stimulus,NA,70,-9.9985
sub-020_task-N170_eeg,137.4277,0.3000,140727,stimulus,NA,33,-7.3895
sub-020_task-N170_eeg,141.9590,0.3000,145367,stimulus,NA,44,5.3330
sub-020_task-N170_eeg,157.1035,0.3000,160875,stimulus,NA,58,NA
sub-020_task-N170_eeg,158.5537,0.3000,162360,stimulus,NA,2,0.2140
sub-020_task-N170_eeg,165.9844,0.3000,169969,stimulus,NA,35,0.0624
sub-020_task-N170_eeg,169.1328,0.3000,173193,stimulus,NA,9,-2.0705
sub-020_task-N170_eeg,170.5488,0.3000,174643,stimulus,NA,1,-17.4825
sub-020_task-N170_eeg,176.3301,0.3000,180563,stimulus,NA,60,4.8745
sub-020_task-N170_eeg,179.3789,0.3000,183685,stimulus,NA,63,2.6543
sub-020_task-N170_eeg,182.3447,0.3000,186722,stimulus,NA,24,10.7129
sub-020_task-N170_eeg,185.4434,0.3000,189895,stimulus,NA,14,6.1288
sub-020_task-N170_eeg,186.9434,0.3000,191431,stimulus,NA,53,-7.3874
sub-020_task-N170_eeg,188.3760,0.3000,192898,stimulus,NA,36,-7.5849
sub-020_task-N170_eeg,189.8086,0.3000,194365,stimulus,NA,46,-5.4545
sub-020_task-N170_eeg,191.2578,0.3000,195849,stimulus,NA,71,1.2962
sub-020_task-N170_eeg,192.6748,0.3000,197300,stimulus,NA,16,1.1048
sub-020_task-N170_eeg,195.7070,0.3000,200405,stimulus,NA,43,-2.5255
sub-020_task-N170_eeg,198.7559,0.3000,203527,stimulus,NA,56,0.4858
sub-020_task-N170_eeg,200.3555,0.3000,205165,stimulus,NA,57,-9.0975
sub-020_task-N170_eeg,201.9043,0.3000,206751,stimulus,NA,50,3.6792
sub-020_task-N170_eeg,204.8535,0.3000,209771,stimulus,NA,3,-0.1974
sub-020_task-N170_eeg,207.9189,0.3000,212910,stimulus,NA,52,-6.9538
sub-020_task-N170_eeg,210.8848,0.3000,215947,stimulus,NA,4,-1.7704
sub-020_task-N170_eeg,213.9502,0.3000,219086,stimulus,NA,74,-6.3882
sub-020_task-N170_eeg,215.4834,0.3000,220656,stimulus,NA,69,1.3442
sub-020_task-N170_eeg,230.2607,0.3000,235788,stimulus,NA,29,-0.8151
sub-020_task-N170_eeg,231.7109,0.3000,237273,stimulus,NA,30,-12.5243
sub-020_task-N170_eeg,237.5752,0.3000,243278,stimulus,NA,8,6.8664
sub-020_task-N170_eeg,243.6230,0.3000,249471,stimulus,NA,64,-2.5636
sub-020_task-N170_eeg,246.5557,0.3000,252474,stimulus,NA,5,-0.4579
sub-020_task-N170_eeg,247.9883,0.3000,253941,stimulus,NA,61,-7.1497
sub-020_task-N170_eeg,249.5205,0.3000,255510,stimulus,NA,54,11.4193
sub-020_task-N170_eeg,252.4033,0.3000,258462,stimulus,NA,20,-9.9159
sub-020_task-N170_eeg,253.8359,0.3000,259929,stimulus,NA,32,-0.0430
sub-020_task-N170_eeg,255.3350,0.3000,261464,stimulus,NA,40,3.2041
sub-020_task-N170_eeg,256.7520,0.3000,262915,stimulus,NA,65,-10.8496
sub-020_task-N170_eeg,259.7676,0.3000,266003,stimulus,NA,10,-2.6577
sub-020_task-N170_eeg,261.3496,0.3000,267623,stimulus,NA,28,-8.3794
sub-020_task-N170_eeg,262.8330,0.3000,269142,stimulus,NA,55,3.6878
sub-020_task-N170_eeg,268.9805,0.3000,275437,stimulus,NA,51,3.7987
sub-020_task-N170_eeg,270.4297,0.3000,276921,stimulus,NA,73,-11.2218
sub-020_task-N170_eeg,271.9629,0.3000,278491,stimulus,NA,6,-5.2358
sub-020_task-N170_eeg,273.4453,0.3000,280009,stimulus,NA,21,6.0964
sub-020_task-N170_eeg,276.4609,0.3000,283097,stimulus,NA,39,0.1644
sub-020_task-N170_eeg,281.0430,0.3000,287789,stimulus,NA,72,-0.5270
sub-020_task-N170_eeg,284.1416,0.3000,290962,stimulus,NA,34,-0.6325
sub-020_task-N170_eeg,285.5908,0.3000,292446,stimulus,NA,42,3.6734
sub-020_task-N170_eeg,302.7852,0.3000,310053,stimulus,NA,28,2.2646
sub-020_task-N170_eeg,304.3350,0.3000,311640,stimulus,NA,47,-0.3551
sub-020_task-N170_eeg,305.8838,0.3000,313226,stimulus,NA,76,-4.1861
sub-020_task-N170_eeg,307.4668,0.3000,314847,stimulus,NA,44,-3.3577
sub-020_task-N170_eeg,310.4160,0.3000,317867,stimulus,NA,52,0.4052
sub-020_task-N170_eeg,315.0137,0.3000,322575,stimulus,NA,33,-3.7353
sub-020_task-N170_eeg,316.4805,0.3000,324077,stimulus,NA,53,0.9356
sub-020_task-N170_eeg,319.3623,0.3000,327028,stimulus,NA,5,-5.7446
sub-020_task-N170_eeg,322.3281,0.3000,330065,stimulus,NA,74,-3.6212
sub-020_task-N170_eeg,325.2100,0.3000,333016,stimulus,NA,70,5.1148
sub-020_task-N170_eeg,338.6055,0.3000,346733,stimulus,NA,67,-1.4611
sub-020_task-N170_eeg,341.5879,0.3000,349787,stimulus,NA,37,-5.3134
sub-020_task-N170_eeg,343.0869,0.3000,351322,stimulus,NA,77,-4.8380
sub-020_task-N170_eeg,349.0518,0.3000,357430,stimulus,NA,68,-11.0430
sub-020_task-N170_eeg,350.4678,0.3000,358880,stimulus,NA,39,-5.3606
sub-020_task-N170_eeg,356.4658,0.3000,365022,stimulus,NA,19,-1.1014
sub-020_task-N170_eeg,376.4756,0.3000,385512,stimulus,NA,32,6.6758
sub-020_task-N170_eeg,377.9082,0.3000,386979,stimulus,NA,58,0.2969
sub-020_task-N170_eeg,379.3242,0.3000,388429,stimulus,NA,11,-6.9814
sub-020_task-N170_eeg,382.4736,0.3000,391654,stimulus,NA,63,-2.4829
sub-020_task-N170_eeg,385.5889,0.3000,394844,stimulus,NA,57,-0.2382
sub-020_task-N170_eeg,391.6035,0.3000,401003,stimulus,NA,38,2.3761
sub-020_task-N170_eeg,393.0693,0.3000,402504,stimulus,NA,69,-7.0275
sub-020_task-N170_eeg,394.6025,0.3000,404074,stimulus,NA,62,-1.0558
sub-020_task-N170_eeg,399.0176,0.3000,408595,stimulus,NA,6,-2.6570
sub-020_task-N170_eeg,400.5332,0.3000,410147,stimulus,NA,56,-6.7779
sub-020_task-N170_eeg,403.6826,0.3000,413372,stimulus,NA,71,-1.7157
sub-020_task-N170_eeg,408.2139,0.3000,418012,stimulus,NA,21,3.0508
sub-020_task-N170_eeg,409.7471,0.3000,419582,stimulus,NA,17,2.0963
sub-020_task-N170_eeg,412.7627,0.3000,422670,stimulus,NA,23,-1.0017
sub-020_task-N170_eeg,417.2275,0.3000,427242,stimulus,NA,66,-1.2104
sub-020_task-N170_eeg,418.6436,0.3000,428692,stimulus,NA,40,1.2668
sub-020_task-N170_eeg,420.1270,0.3000,430211,stimulus,NA,41,-9.0881
sub-020_task-N170_eeg,423.2920,0.3000,433452,stimulus,NA,16,1.2451
sub-020_task-N170_eeg,424.8252,0.3000,435022,stimulus,NA,25,-7.9830
sub-020_task-N170_eeg,426.3740,0.3000,436608,stimulus,NA,13,-2.1905
sub-020_task-N170_eeg,432.4385,0.3000,442818,stimulus,NA,36,2.7341
sub-020_task-N170_eeg,434.0215,0.3000,444439,stimulus,NA,4,-5.0232
sub-020_task-N170_eeg,451.4990,0.3000,462336,stimulus,NA,64,-6.3093
sub-020_task-N170_eeg,452.9316,0.3000,463803,stimulus,NA,45,-5.2243
sub-020_task-N170_eeg,457.4131,0.3000,468392,stimulus,NA,79,3.8725
sub-020_task-N170_eeg,458.9297,0.3000,469945,stimulus,NA,60,-8.0537
sub-020_task-N170_eeg,460.3457,0.3000,471395,stimulus,NA,10,1.4014
sub-020_task-N170_eeg,461.8115,0.3000,472896,stimulus,NA,42,-6.6492
sub-020_task-N170_eeg,463.2949,0.3000,474415,stimulus,NA,76,-12.1639
sub-020_task-N170_eeg,467.9092,0.3000,479140,stimulus,NA,9,1.3399
sub-020_task-N170_eeg,469.4092,0.3000,480676,stimulus,NA,29,-3.8549
sub-020_task-N170_eeg,470.9248,0.3000,482228,stimulus,NA,78,-0.4349
sub-020_task-N170_eeg,474.0068,0.3000,485384,stimulus,NA,3,5.5467
sub-020_task-N170_eeg,477.0732,0.3000,488524,stimulus,NA,34,2.4061
sub-020_task-N170_eeg,480.1719,0.3000,491697,stimulus,NA,46,-5.6217
sub-020_task-N170_eeg,483.1709,0.3000,494768,stimulus,NA,26,4.9313
sub-020_task-N170_eeg,486.1533,0.3000,497822,stimulus,NA,65,-0.7827
sub-020_task-N170_eeg,487.7520,0.3000,499459,stimulus,NA,24,-12.1496
sub-020_task-N170_eeg,489.2686,0.3000,501012,stimulus,NA,54,-5.2836
sub-020_task-N170_eeg,492.2344,0.3000,504049,stimulus,NA,47,3.4150
sub-020_task-N170_eeg,495.2334,0.3000,507120,stimulus,NA,31,-0.3826
sub-020_task-N170_eeg,499.7148,0.3000,511709,stimulus,NA,49,-4.4932
sub-020_task-N170_eeg,502.7139,0.3000,514780,stimulus,NA,50,-6.5931
sub-020_task-N170_eeg,505.7129,0.3000,517851,stimulus,NA,7,-2.3940
sub-020_task-N170_eeg,507.1953,0.3000,519369,stimulus,NA,8,2.2795
sub-020_task-N170_eeg,508.6611,0.3000,520870,stimulus,NA,80,3.0406
sub-020_task-N170_eeg,522.8730,0.3000,535423,stimulus,NA,61,-3.3967
sub-020_task-N170_eeg,527.4385,0.3000,540098,stimulus,NA,18,0.7649
sub-020_task-N170_eeg,530.5703,0.3000,543305,stimulus,NA,20,-0.7016
sub-020_task-N170_eeg,532.1699,0.3000,544943,stimulus,NA,12,-7.0591
sub-020_task-N170_eeg,538.1348,0.3000,551051,stimulus,NA,15,-13.3620
sub-020_task-N170_eeg,542.5664,0.3000,555589,stimulus,NA,35,-0.4285
sub-020_task-N170_eeg,544.0820,0.3000,557141,stimulus,NA,30,-8.9210
sub-020_task-N170_eeg,545.6816,0.3000,558779,stimulus,NA,1,-7.4095
sub-020_task-N170_eeg,548.6807,0.3000,561850,stimulus,NA,73,-5.4229
sub-020_task-N170_eeg,553.1289,0.3000,566405,stimulus,NA,43,-0.6843
sub-020_task-N170_eeg,556.2275,0.3000,569578,stimulus,NA,51,-0.2983
sub-020_task-N170_eeg,557.6611,0.3000,571046,stimulus,NA,55,3.0529
sub-020_task-N170_eeg,559.1768,0.3000,572598,stimulus,NA,75,-7.7598
sub-020_task-N170_eeg,560.6602,0.3000,574117,stimulus,NA,48,0.9198
sub-020_task-N170_eeg,562.0928,0.3000,575584,stimulus,NA,14,-7.1484
sub-020_task-N170_eeg,563.6084,0.3000,577136,stimulus,NA,22,-11.0080
sub-020_task-N170_eeg,568.0732,0.3000,581708,stimulus,NA,59,-1.4312
sub-020_task-N170_eeg,573.8545,0.3000,587628,stimulus,NA,27,-7.6527
sub-020_task-N170_eeg,575.3545,0.3000,589164,stimulus,NA,72,3.5674
sub-020_task-N170_eeg,579.8359,0.3000,593753,stimulus,NA,2,3.1938
sub-021_task-N170_eeg,11.9766,0.3000,12265,stimulus,NA,71,-0.1939
sub-021_task-N170_eeg,15.0254,0.3000,15387,stimulus,NA,15,2.4690
sub-021_task-N170_eeg,18.0742,0.3000,18509,stimulus,NA,61,-2.6347
sub-021_task-N170_eeg,19.5234,0.3000,19993,stimulus,NA,50,1.4972
sub-021_task-N170_eeg,20.9736,0.3000,21478,stimulus,NA,17,0.5016
sub-021_task-N170_eeg,23.9053,0.3000,24480,stimulus,NA,20,3.1192
sub-021_task-N170_eeg,25.4551,0.3000,26067,stimulus,NA,74,0.6096
sub-021_task-N170_eeg,29.9531,0.3000,30673,stimulus,NA,18,-3.4556
sub-021_task-N170_eeg,32.8027,0.3000,33591,stimulus,NA,14,-2.4997
sub-021_task-N170_eeg,38.8672,0.3000,39801,stimulus,NA,58,6.9499
sub-021_task-N170_eeg,40.3994,0.3000,41370,stimulus,NA,12,-0.5182
sub-021_task-N170_eeg,41.8662,0.3000,42872,stimulus,NA,75,3.7527
sub-021_task-N170_eeg,43.3320,0.3000,44373,stimulus,NA,80,-0.1748
sub-021_task-N170_eeg,47.7969,0.3000,48945,stimulus,NA,2,-3.5891
sub-021_task-N170_eeg,49.3301,0.3000,50515,stimulus,NA,70,4.7400
sub-021_task-N170_eeg,52.4121,0.3000,53671,stimulus,NA,3,3.0638
sub-021_task-N170_eeg,53.9609,0.3000,55257,stimulus,NA,57,1.7113
sub-021_task-N170_eeg,63.0586,0.3000,64573,stimulus,NA,66,3.2374
sub-021_task-N170_eeg,66.1406,0.3000,67729,stimulus,NA,37,0.1952
sub-021_task-N170_eeg,67.6562,0.3000,69281,stimulus,NA,59,7.9166
sub-021_task-N170_eeg,78.5195,0.3000,80405,stimulus,NA,44,6.6916
sub-021_task-N170_eeg,81.5352,0.3000,83493,stimulus,NA,73,12.8891
sub-021_task-N170_eeg,82.9844,0.3000,84977,stimulus,NA,30,-3.8853
sub-021_task-N170_eeg,86.0664,0.3000,88133,stimulus,NA,36,3.4947
sub-021_task-N170_eeg,90.5986,0.3000,92774,stimulus,NA,63,4.5287
sub-021_task-N170_eeg,92.1807,0.3000,94394,stimulus,NA,77,12.2389
sub-021_task-N170_eeg,101.0449,0.3000,103471,stimulus,NA,1,-0.2184
sub-021_task-N170_eeg,104.0605,0.3000,106559,stimulus,NA,62,2.3212
sub-021_task-N170_eeg,106.9922,0.3000,109561,stimulus,NA,21,14.3236
sub-021_task-N170_eeg,109.9414,0.3000,112581,stimulus,NA,19,2.5807
sub-021_task-N170_eeg,111.4072,0.3000,114082,stimulus,NA,79,2.4324
sub-021_task-N170_eeg,115.8730,0.3000,118655,stimulus,NA,9,-4.2312
sub-021_task-N170_eeg,120.4375,0.3000,123329,stimulus,NA,67,-4.2812
sub-021_task-N170_eeg,121.8535,0.3000,124779,stimulus,NA,35,7.1727
sub-021_task-N170_eeg,123.3867,0.3000,126349,stimulus,NA,22,2.2630
sub-021_task-N170_eeg,124.8691,0.3000,127867,stimulus,NA,65,3.1527
sub-021_task-N170_eeg,129.4014,0.3000,132508,stimulus,NA,45,-2.2230
sub-021_task-N170_eeg,130.8506,0.3000,133992,stimulus,NA,47,3.7948
sub-021_task-N170_eeg,144.4121,0.3000,147879,stimulus,NA,29,0.6705
sub-021_task-N170_eeg,145.9619,0.3000,149466,stimulus,NA,55,6.6821
sub-021_task-N170_eeg,151.8096,0.3000,155454,stimulus,NA,4,0.4618
sub-021_task-N170_eeg,163.8389,0.3000,167772,stimulus,NA,33,1.7849
sub-021_task-N170_eeg,165.3379,0.3000,169307,stimulus,NA,43,1.6107
sub-021_task-N170_eeg,166.8379,0.3000,170843,stimulus,NA,69,-6.6904
sub-021_task-N170_eeg,168.2871,0.3000,172327,stimulus,NA,32,-5.4865
sub-021_task-N170_eeg,169.7705,0.3000,173846,stimulus,NA,76,-2.6269
sub-021_task-N170_eeg,171.1699,0.3000,175279,stimulus,NA,51,-3.9241
sub-021_task-N170_eeg,172.6357,0.3000,176780,stimulus,NA,56,-1.2666
sub-021_task-N170_eeg,175.8008,0.3000,180021,stimulus,NA,34,4.0368
sub-021_task-N170_eeg,178.9502,0.3000,183246,stimulus,NA,72,-3.2669
sub-021_task-N170_eeg,181.9824,0.3000,186351,stimulus,NA,68,6.6045
sub-021_task-N170_eeg,187.9971,0.3000,192510,stimulus,NA,25,1.0763
sub-021_task-N170_eeg,189.5635,0.3000,194114,stimulus,NA,16,-1.0992
sub-021_task-N170_eeg,191.0127,0.3000,195598,stimulus,NA,23,2.7008
sub-021_task-N170_eeg,192.5781,0.3000,197201,stimulus,NA,49,3.3733
sub-021_task-N170_eeg,195.5439,0.3000,200238,stimulus,NA,64,-2.0586
sub-021_task-N170_eeg,196.9600,0.3000,201688,stimulus,NA,52,-4.6944
sub-021_task-N170_eeg,198.5098,0.3000,203275,stimulus,NA,6,4.3462
sub-021_task-N170_eeg,206.0742,0.3000,211021,stimulus,NA,48,-2.4343
sub-021_task-N170_eeg,207.5732,0.3000,212556,stimulus,NA,60,-2.2226
sub-021_task-N170_eeg,209.0059,0.3000,214023,stimulus,NA,42,0.7659
sub-021_task-N170_eeg,211.9551,0.3000,217043,stimulus,NA,13,8.8934
sub-021_task-N170_eeg,213.4375,0.3000,218561,stimulus,NA,41,3.8671
sub-021_task-N170_eeg,215.0371,0.3000,220199,stimulus,NA,27,-2.5160
sub-021_task-N170_eeg,216.4531,0.3000,221649,stimulus,NA,5,5.2323
sub-021_task-N170_eeg,219.4189,0.3000,224686,stimulus,NA,53,7.2115
sub-021_task-N170_eeg,222.4346,0.3000,227774,stimulus,NA,39,-3.8635
sub-021_task-N170_eeg,224.0010,0.3000,229378,stimulus,NA,28,1.6355
sub-021_task-N170_eeg,229.9482,0.3000,235468,stimulus,NA,46,2.6228
sub-021_task-N170_eeg,231.4316,0.3000,236987,stimulus,NA,78,0.3982
sub-021_task-N170_eeg,232.8477,0.3000,238437,stimulus,NA,24,-0.9981
sub-021_task-N170_eeg,234.3799,0.3000,240006,stimulus,NA,7,-2.3476
sub-021_task-N170_eeg,235.9629,0.3000,241627,stimulus,NA,38,2.6648
sub-021_task-N170_eeg,237.3789,0.3000,243077,stimulus,NA,26,0.1897
sub-021_task-N170_eeg,246.8096,0.3000,252734,stimulus,NA,54,9.1933
sub-021_task-N170_eeg,248.3252,0.3000,254286,stimulus,NA,54,2.6081
sub-021_task-N170_eeg,249.8584,0.3000,255856,stimulus,NA,49,2.7674
sub-021_task-N170_eeg,251.3740,0.3000,257408,stimulus,NA,8,-0.4168
sub-021_task-N170_eeg,252.9238,0.3000,258995,stimulus,NA,70,1.3806
sub-021_task-N170_eeg,254.5068,0.3000,260616,stimulus,NA,59,6.3152
sub-021_task-N170_eeg,256.0059,0.3000,262151,stimulus,NA,10,-2.9811
sub-021_task-N170_eeg,257.5225,0.3000,263704,stimulus,NA,52,-3.8460
sub-021_task-N170_eeg,260.6543,0.3000,266911,stimulus,NA,47,-3.5753
sub-021_task-N170_eeg,265.1025,0.3000,271466,stimulus,NA,78,1.8618
sub-021_task-N170_eeg,270.5176,0.3000,277011,stimulus,NA,11,-1.4769
sub-021_task-N170_eeg,274.9326,0.3000,281532,stimulus,NA,57,2.9485
sub-021_task-N170_eeg,276.3652,0.3000,282999,stimulus,NA,40,2.0632
sub-021_task-N170_eeg,277.9150,0.3000,284586,stimulus,NA,31,3.6180
sub-021_task-N170_eeg,279.4141,0.3000,286121,stimulus,NA,3,-0.8278
sub-021_task-N170_eeg,282.2129,0.3000,288987,stimulus,NA,30,-3.0681
sub-021_task-N170_eeg,286.7285,0.3000,293611,stimulus,NA,9,-1.1722
sub-021_task-N170_eeg,288.2441,0.3000,295163,stimulus,NA,27,-0.9899
sub-021_task-N170_eeg,291.3438,0.3000,298337,stimulus,NA,36,-1.3639
sub-021_task-N170_eeg,294.2754,0.3000,301339,stimulus,NA,20,-1.5503
sub-021_task-N170_eeg,297.1416,0.3000,304274,stimulus,NA,40,5.7596
sub-021_task-N170_eeg,301.7227,0.3000,308965,stimulus,NA,13,1.3641
sub-021_task-N170_eeg,304.7383,0.3000,312053,stimulus,NA,44,5.3407
sub-021_task-N170_eeg,307.8037,0.3000,315192,stimulus,NA,19,4.1665
sub-021_task-N170_eeg,314.0850,0.3000,321624,stimulus,NA,33,1.8726
sub-021_task-N170_eeg,315.5684,0.3000,323143,stimulus,NA,77,9.9439
sub-021_task-N170_eeg,318.6172,0.3000,326265,stimulus,NA,15,2.5996
sub-021_task-N170_eeg,321.5488,0.3000,329267,stimulus,NA,24,5.3386
sub-021_task-N170_eeg,326.0811,0.3000,333908,stimulus,NA,34,2.8616
sub-021_task-N170_eeg,327.5967,0.3000,335460,stimulus,NA,10,0.0283
sub-021_task-N170_eeg,336.1777,0.3000,344247,stimulus,NA,73,1.2502
sub-021_task-N170_eeg,337.7598,0.3000,345867,stimulus,NA,1,4.2574
sub-021_task-N170_eeg,342.3584,0.3000,350576,stimulus,NA,42,4.0311
sub-021_task-N170_eeg,345.4570,0.3000,353749,stimulus,NA,23,0.9895
sub-021_task-N170_eeg,346.8730,0.3000,355199,stimulus,NA,69,5.4853
sub-021_task-N170_eeg,355.7705,0.3000,364310,stimulus,NA,79,1.8661
sub-021_task-N170_eeg,357.3535,0.3000,365931,stimulus,NA,68,1.0838
sub-021_task-N170_eeg,361.8848,0.3000,370571,stimulus,NA,14,-2.3710
sub-021_task-N170_eeg,364.9336,0.3000,373693,stimulus,NA,25,6.0106
sub-021_task-N170_eeg,372.6143,0.3000,381558,stimulus,NA,39,-1.8470
sub-021_task-N170_eeg,374.1309,0.3000,383111,stimulus,NA,62,-1.7308
sub-021_task-N170_eeg,380.0283,0.3000,389150,stimulus,NA,60,-0.8348
